X4EVERDROP,X1SEX,X1RACE,X1STAGE,X1CONTROL,X1SES_U,X1SCHOOLENG,X1SCHOOLBEL,X1SCHOOLCLI,X1TXMTSCOR,X1REGION,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIID,X1SCIUTI,X1SCIEFF,X1SCIINT,X1PAREDEXPCT,X1STUEDEXPCT,X1PROBLEM,S1MSCORE,y_pred_prob
0,1,"Black/African-American, non-Hispanic",14,Public,0.8694,-0.58,-0.39,-0.6,53.6508,Midwest,-0.57,-0.3,0.1,-0.66,-0.33,-0.33,0.25,-0.67,6,4,-1.50930581268072,4.2,0.3425804674625397
0,0,"White, non-Hispanic",15,Public,0.3944,1.01,1.59,-0.41,44.1926,South,1.76,1.31,1.62,2.08,-1.57,-1.03,-0.9,-2.59,6,6,1.03186327377842,3.6,0.6350007057189941
0,1,"White, non-Hispanic",14,Public,0.1587,0.52,0.78,0.76,60.646,Midwest,1.76,0.27,1.62,0.66,-0.33,0.15,1.83,0.16,6,6,-0.249633879908826,4.0,0.33144623041152954
0,0,"White, non-Hispanic",14,Public,-0.0654,1.01,1.59,0.25,54.4299,Midwest,0.03,0.27,-1.02,-1.49,0.27,0.71,0.69,0.54,6,8,-0.775183596288704,5.6,0.2577435374259949
0,1,"White, non-Hispanic",14,Catholic or other private,1.2731,1.01,-0.7,0.56,69.4388,Northeast,1.76,-0.3,1.62,0.19,2.15,0.1,1.83,0.49,8,10,-2.10167907159224,5.6,0.1595955342054367
0,0,"White, non-Hispanic",14,Public,-0.0622,-0.09,0.16,1.52,55.6231,Midwest,0.6,-0.7,0.51,0.57,-0.33,-0.33,-0.89,-1.4,6,8,-2.10167907159224,4.2,0.33854764699935913
1,1,"More than one race, non-Hispanic",15,Catholic or other private,0.6059,-0.39,-1.28,0.69,54.8555,Midwest,0.6,0.9,1.62,0.12,-0.33,-1.93,-1.33,-2.59,6,6,-0.649567657891394,4.8,0.36625936627388
1,0,"White, non-Hispanic",15,Public,-0.3126,-1.79,-0.88,0.32,52.6572,Northeast,1.76,1.31,-1.41,1.34,0.91,0.1,-1.33,0.54,2,4,0.769088415588478,3.0,0.7974284887313843
0,0,"Hispanic, no race specified",15,Public,-1.1127,1.39,1.59,-0.39,30.3089,South,0.6,1.31,0.94,1.69,-0.33,-0.89,-0.48,0.16,10,6,-0.512408738098765,4.2,0.5331725478172302
0,1,"White, non-Hispanic",15,Public,-1.0077,0.1,-0.75,-0.5,41.2145,South,-0.57,-0.3,-0.58,-0.16,0.91,-0.33,-0.05,-0.79,2,4,0.235706503618457,3.0,0.7977865934371948
0,0,"More than one race, non-Hispanic",14,Public,1.8123,1.39,-0.34,-0.06,67.6044,Midwest,0.03,-0.7,-0.34,-0.64,0.31,1.69,1.83,0.99,10,10,0.140025864633243,5.6,0.18288825452327728
0,0,"More than one race, non-Hispanic",15,Public,0.7678,0.71,-0.59,-3.13,52.5453,West,1.16,-0.3,0.1,0.2,0.91,0.1,0.25,-0.23,8,2,-0.0825396607041021,4.8,0.4081798195838928
0,0,"Hispanic, no race specified",14,Catholic or other private,0.0621,0.42,-0.04,1.49,55.5462,Northeast,0.0,-0.3,0.1,0.55,-0.33,-0.47,0.25,1.31,10,6,-2.10167907159224,4.2,0.2499772012233734
1,1,"Black/African-American, non-Hispanic",15,Public,-0.257,-1.0,-0.37,-0.6,33.6728,Midwest,0.03,0.34,1.62,1.05,-0.33,-0.89,1.22,-0.17,4,8,-1.50930581268072,2.0,0.7421784996986389
0,0,"White, non-Hispanic",14,Public,0.5984,0.33,-0.39,-1.08,42.4148,West,0.03,-0.7,-0.58,0.19,-0.33,-0.33,-0.89,-0.66,6,2,1.09544465840778,0.0,0.683414101600647
1,0,"White, non-Hispanic",14,Public,-0.0829,-1.06,-1.0,-1.82,25.8192,West,-1.73,-0.7,-2.92,-1.81,0.91,-0.33,-0.9,-0.35,2,2,0.732399123544762,2.8,0.803172767162323
0,1,"White, non-Hispanic",14,Public,-0.3248,-0.66,-0.95,-1.25,57.0428,South,0.6,-0.3,-0.17,-1.19,-0.33,0.1,-0.17,-1.07,8,6,0.509833598207417,4.8,0.44106414914131165
0,0,"Black/African-American, non-Hispanic",14,Public,-1.1185,0.71,-0.19,0.25,49.0592,South,0.6,0.27,0.95,-0.18,0.91,0.1,1.83,0.49,10,10,-0.0757774619929493,3.0,0.44635868072509766
1,0,"Amer. Indian/Alaska Native, non-Hispanic",16,Public,-1.2437,1.01,0.16,-0.35,41.3045,Midwest,-1.13,-0.3,-0.56,0.49,0.91,1.27,0.4,1.25,10,6,0.247058740017478,1.2,0.739246129989624
0,1,"Hispanic, race specified",14,Public,-0.9493,-1.0,-0.34,-3.64,49.8835,Midwest,1.16,0.74,1.62,0.96,-0.97,-0.47,-0.48,-0.56,4,10,0.432736022235277,3.6,0.6466295719146729
1,0,"Black/African-American, non-Hispanic",14,Public,0.1194,0.29,1.1,0.17,28.4087,South,1.19,0.9,0.1,1.34,-1.57,0.1,1.83,0.86,6,7,-0.493825675085691,4.8,0.45989924669265747
0,1,"White, non-Hispanic",14,Public,0.6059,1.39,1.59,-1.88,65.5908,West,1.76,0.9,1.62,0.49,2.15,1.69,1.83,0.99,6,6,-0.835244940109192,5.6,0.26505246758461
0,0,"Black/African-American, non-Hispanic",14,Public,0.8734,1.01,-0.22,-3.01,61.6917,West,1.16,0.5,1.62,0.12,0.91,-1.5,1.1,-0.28,10,6,-0.756600533275629,4.0,0.3017360270023346
0,0,"Black/African-American, non-Hispanic",14,Catholic or other private,-0.4304,0.71,-1.51,-1.28,44.3072,Midwest,1.76,1.31,1.62,1.69,-0.94,0.23,1.4,-0.6,8,2,2.54403603129975,2.8,0.5384442806243896
0,0,"White, non-Hispanic",15,Public,-0.263,-1.11,-1.99,0.08,40.6811,Midwest,-0.57,0.11,-1.41,1.72,-1.57,-0.33,-1.74,-0.28,2,4,-0.493825675085691,2.4,0.8004962205886841
0,0,"More than one race, non-Hispanic",14,Public,-0.4804,-0.09,0.75,-0.28,51.4506,South,-0.53,1.31,-0.85,0.49,-0.94,-0.33,-0.91,-0.67,6,8,-0.512408738098765,4.2,0.4148191809654236
0,0,"White, non-Hispanic",14,Catholic or other private,-0.1463,-0.2,1.34,1.76,57.9122,Northeast,0.6,-0.13,0.51,-0.29,-0.94,-0.76,-0.48,-0.28,8,8,-0.816661877096118,4.8,0.2633934020996094
0,0,"White, non-Hispanic",14,Catholic or other private,1.1942,0.24,1.59,1.61,61.7666,West,0.03,-1.74,0.66,-0.18,-0.97,-2.49,-2.48,-0.99,10,8,-1.16484334083077,6.4,0.12937593460083008
0,1,"Asian, non-Hispanic",15,Public,-1.2437,1.39,-0.52,-1.25,48.0258,West,0.6,0.9,0.94,0.49,-0.33,0.1,-0.05,0.49,2,10,0.732399123544762,4.2,0.7245697379112244
0,1,"White, non-Hispanic",14,Public,-0.1123,0.23,0.21,-1.3,60.1879,South,-0.57,-0.3,-0.61,0.14,0.91,0.1,0.25,0.16,6,10,1.07381838856826,2.8,0.3890226483345032
1,1,"Asian, non-Hispanic",15,Public,-0.366,-0.28,0.45,0.25,54.0956,South,0.6,1.31,0.49,-0.29,0.91,0.71,0.25,-0.23,5,8,-0.0757774619929493,3.0,0.6311977505683899
0,1,"White, non-Hispanic",14,Catholic or other private,1.7436,-0.22,0.98,1.44,47.1461,South,-1.13,-0.3,0.1,0.56,-0.97,-0.04,0.25,-0.23,8,10,-2.10167907159224,5.6,0.20589587092399597
0,0,"White, non-Hispanic",14,Public,0.8717,0.9,1.59,-0.19,46.2942,South,1.16,1.31,0.1,1.32,0.91,0.71,0.25,0.86,10,10,-1.02613759017672,4.8,0.28656017780303955
0,1,"White, non-Hispanic",14,Public,0.0872,-0.58,-0.64,-2.91,51.6071,South,-0.57,0.27,-0.56,-0.18,1.52,0.71,-0.05,0.12,6,8,0.569894942027905,2.8,0.5897914171218872
0,0,"Hispanic, race specified",15,Public,0.4298,0.71,0.21,-2.53,64.8784,Midwest,0.03,-0.3,-1.0,-0.74,1.52,0.71,1.83,1.31,10,10,-1.44924446886023,5.6,0.22602245211601257
0,0,"White, non-Hispanic",15,Public,-0.339,0.96,1.59,-0.99,56.8118,South,-0.57,0.27,0.1,-1.01,0.27,1.13,1.83,0.15,10,8,0.509833598207417,4.0,0.3747496008872986
1,1,"White, non-Hispanic",14,Public,1.1064,-0.58,-0.73,-3.72,55.3381,West,-1.73,-0.36,-0.44,-0.16,-1.57,-0.89,-0.48,-1.07,8,4,1.74787926113979,4.2,0.4000181555747986
0,0,"Hispanic, race specified",14,Public,-0.9139,0.23,-0.39,0.27,45.7369,West,0.0,0.34,-0.17,0.93,-0.33,0.28,-1.33,-0.23,10,10,-1.18646961067029,3.0,0.45409107208251953
1,1,"Black/African-American, non-Hispanic",15,Public,-0.4574,0.29,-0.39,-0.89,44.042,Midwest,-0.57,0.34,-1.24,-0.66,0.27,0.1,-0.05,-1.05,10,6,1.52179369499357,1.2,0.669701337814331
0,1,"Asian, non-Hispanic",15,Public,0.6311,0.59,-0.39,-0.65,61.078,Midwest,0.03,-0.3,1.23,1.05,-0.33,0.71,0.67,0.54,8,4,-0.182810337377185,4.8,0.3151332139968872
0,0,"Black/African-American, non-Hispanic",15,Public,-0.6709,0.03,1.59,-0.81,49.2032,Midwest,0.0,1.31,1.62,0.56,-1.57,0.1,1.12,-0.28,10,8,0.936182634793202,3.0,0.5228281617164612
0,1,"White, non-Hispanic",14,Public,0.0149,0.29,0.73,-1.98,48.9853,West,0.6,0.9,0.1,-0.18,1.52,1.27,0.25,0.61,6,6,-0.505646539387612,5.6,0.37095963954925537
0,1,"White, non-Hispanic",15,Public,-0.0942,1.39,-0.29,-0.93,45.9835,South,0.03,1.31,1.07,1.34,-0.94,0.1,-0.48,0.15,2,4,1.58537507962293,3.0,0.7345910668373108
0,1,"Asian, non-Hispanic",15,Catholic or other private,1.7517,0.23,1.34,1.09,67.6814,Midwest,0.03,-0.7,1.62,-0.18,-0.33,-1.5,0.25,0.16,10,10,-2.10167907159224,5.6,0.11961672455072403
1,1,"Black/African-American, non-Hispanic",13,Public,0.4723,-2.89,-0.39,0.53,37.9683,South,0.03,-1.1,-0.29,-1.38,0.91,0.71,0.69,0.54,8,6,-0.189572536088338,3.0,0.4841820001602173
1,0,"Asian, non-Hispanic",14,Public,0.4719,0.71,-1.56,-1.5,65.6297,South,0.63,0.5,0.1,-0.71,0.91,0.84,1.83,-0.74,8,8,0.240296541306325,5.6,0.3457898795604706
1,1,"Black/African-American, non-Hispanic",17,Public,-0.2527,-0.39,0.21,-0.83,29.5266,South,-1.13,0.11,-1.41,-0.16,-1.57,-0.89,-0.46,0.16,2,2,0.569894942027905,4.0,0.8903552293777466
1,1,"Asian, non-Hispanic",16,Public,-0.1593,1.39,1.34,0.49,53.3449,Northeast,1.76,0.9,1.62,1.34,0.88,0.84,-0.46,1.59,6,2,-1.67180999419758,3.6,0.5729870796203613
1,0,"White, non-Hispanic",16,Public,-0.4518,0.1,-0.06,0.1,48.2448,South,-0.57,1.31,0.1,-0.18,-1.57,0.1,-0.59,-1.0,4,4,-0.104165930543621,2.0,0.7988166809082031
0,1,"Hispanic, no race specified",14,Public,-0.8334,0.33,-0.04,-0.7,41.6941,West,-0.57,-0.3,1.23,0.19,-0.33,0.1,0.25,0.16,6,4,1.58537507962293,3.6,0.6130889058113098
0,0,"Hispanic, race specified",15,Catholic or other private,1.2302,0.33,0.1,0.48,55.1207,West,-0.57,-0.76,-0.17,-0.16,-1.57,0.1,-0.59,0.16,6,5,-1.01937539146557,4.2,0.2878841161727905
0,1,"White, non-Hispanic",15,Public,-1.2316,1.09,-0.64,0.06,59.1634,South,0.6,-0.87,0.1,0.19,0.91,-1.5,0.25,-1.38,8,2,-0.319969257169814,3.0,0.5940172076225281
1,1,"White, non-Hispanic",15,Public,1.0715,-0.58,-1.33,-3.31,56.9931,West,-1.13,-0.93,-1.41,-0.96,-0.33,-0.47,-1.33,0.49,2,2,1.48510440294985,0.0,0.8364765048027039
0,1,"White, non-Hispanic",14,Public,0.6663,-0.32,0.98,0.16,60.9645,Northeast,0.56,1.31,0.1,-0.18,0.27,0.28,0.25,0.61,2,8,-1.67180999419758,4.0,0.36351245641708374
0,1,"White, non-Hispanic",14,Public,-0.2799,1.39,1.59,-0.69,50.8879,Northeast,1.76,0.9,1.62,-0.36,2.15,1.69,1.83,0.87,6,6,-0.512408738098765,5.6,0.3222179412841797
0,0,"White, non-Hispanic",14,Public,-0.6857,-0.58,0.4,0.32,54.7337,Midwest,0.0,-0.7,-0.34,0.66,-0.94,-1.32,-1.63,-1.82,6,6,-0.189572536088338,2.8,0.5049200057983398
0,1,"Black/African-American, non-Hispanic",14,Public,-1.0287,1.01,0.45,-1.32,51.1697,South,0.6,1.31,0.77,0.86,1.52,0.41,0.99,0.86,10,10,1.01834708243564,4.2,0.40771496295928955
0,0,"White, non-Hispanic",15,Public,-0.4874,-0.28,-1.46,-1.25,47.6751,South,-1.13,-1.33,-1.29,-1.79,0.91,-0.89,-0.05,-0.28,6,4,0.402800722823181,3.6,0.6860652565956116
0,0,"White, non-Hispanic",14,Public,1.7438,1.09,-0.37,-0.69,53.1895,Northeast,0.6,-0.47,0.94,0.86,0.91,0.28,1.12,1.26,6,8,-0.512408738098765,5.6,0.25028589367866516
0,0,"Asian, non-Hispanic",14,Catholic or other private,1.833,0.6,1.0,1.25,67.3123,Midwest,0.6,1.31,1.62,0.19,0.91,1.27,0.25,0.54,10,10,-2.10167907159224,5.6,0.13130240142345428
0,0,"White, non-Hispanic",15,Public,0.7716,0.21,-1.08,-0.69,56.1144,West,0.03,-2.94,-1.37,-1.61,1.55,0.66,-0.57,0.49,8,10,-0.182810337377185,2.8,0.36710065603256226
0,0,"White, non-Hispanic",14,Public,-0.4996,0.21,-1.03,-0.63,59.4773,Midwest,0.6,-1.33,-0.17,-0.66,-0.33,-1.88,-1.33,-1.83,10,6,1.15550600222827,4.2,0.35263094305992126
0,1,"White, non-Hispanic",15,Catholic or other private,0.9405,0.79,-0.39,0.68,51.3138,Midwest,-1.73,-1.74,-1.41,-0.66,-0.33,-0.76,-1.33,-0.23,6,6,-1.50930581268072,3.6,0.2217440903186798
0,1,"White, non-Hispanic",15,Public,1.5689,0.71,-0.04,-0.05,71.5564,Midwest,1.19,-1.33,0.55,-0.6,0.91,-1.93,0.67,0.61,10,8,-0.512408738098765,4.0,0.1847894787788391
0,1,"White, non-Hispanic",14,Public,0.8591,-0.17,-0.72,0.19,59.1446,Midwest,-1.73,0.9,-1.41,-1.03,-0.94,-1.45,0.25,-0.21,6,10,0.569894942027905,5.6,0.2873559892177582
0,1,"White, non-Hispanic",14,Public,-0.2215,-1.49,-0.06,-0.43,48.2209,South,-1.16,-0.7,-0.61,-0.84,0.27,0.71,-0.46,-0.17,6,4,1.74787926113979,2.4,0.6266139149665833
0,0,"White, non-Hispanic",14,Public,0.6103,-0.32,0.77,-1.12,62.3148,West,0.6,0.27,0.1,0.49,-0.33,0.1,-0.89,-0.24,6,6,1.16226820093942,4.2,0.38956305384635925
0,0,"Hispanic, race specified",15,Public,-0.9781,1.01,-0.04,0.14,49.394,South,0.0,0.74,0.1,0.19,-0.33,1.08,-0.05,0.16,6,2,-1.01937539146557,3.0,0.593963086605072
0,1,"White, non-Hispanic",15,Catholic or other private,2.4887,1.01,1.09,0.99,47.3286,South,0.6,0.34,1.62,0.36,2.15,1.69,1.83,0.61,6,6,-1.67180999419758,2.8,0.23915532231330872
0,1,"Asian, non-Hispanic",14,Public,-0.556,1.01,0.21,1.3,63.347,Midwest,-0.57,1.31,0.1,-0.66,0.31,1.27,-0.16,0.82,8,10,-1.67180999419758,5.6,0.2711816728115082
0,1,"White, non-Hispanic",14,Public,-0.0679,-1.06,0.16,-0.43,67.6041,West,0.03,-0.7,-1.41,-1.01,0.27,-0.33,-0.9,-0.28,6,8,-1.26511401750386,4.8,0.35047200322151184
0,0,"White, non-Hispanic",14,Public,-0.3585,-0.2,-0.95,-0.4,59.082,Midwest,0.6,-0.3,0.1,-0.29,-0.33,0.23,0.37,-0.67,6,6,0.509833598207417,4.8,0.39056986570358276
1,0,"White, non-Hispanic",16,Public,-0.3096,-0.39,0.43,0.48,54.3989,Midwest,0.6,1.31,0.51,0.96,-1.57,0.66,-1.33,-1.0,4,6,-0.756600533275629,2.4,0.740116536617279
0,0,"White, non-Hispanic",14,Public,1.3052,1.09,1.59,-3.13,62.4396,West,0.6,1.31,1.62,0.96,0.91,1.69,0.25,1.31,10,10,-0.0825396607041021,4.2,0.2745265066623688
0,0,"White, non-Hispanic",14,Public,-0.5055,0.63,0.36,0.4,51.0143,South,1.19,-0.3,0.1,1.02,-0.94,-1.03,-1.74,-0.23,6,2,-0.433764331265202,3.6,0.4066289961338043
0,0,"White, non-Hispanic",14,Public,0.7041,1.01,-1.17,0.92,56.4295,South,0.03,0.27,0.1,0.86,-0.33,-0.89,-0.05,-0.17,6,8,0.176715156676959,4.8,0.34244319796562195
0,1,"Asian, non-Hispanic",15,Catholic or other private,1.8313,0.59,-0.37,1.08,76.3118,South,1.19,0.27,0.1,0.49,0.91,1.27,0.69,0.54,10,10,-0.835244940109192,4.0,0.19091308116912842
0,1,"Hispanic, race specified",15,Public,0.2421,0.21,-0.04,-0.3,68.7902,South,1.76,-0.7,1.34,0.49,2.15,-0.33,1.53,0.87,10,10,-0.433764331265202,5.6,0.26180633902549744
0,1,"Asian, non-Hispanic",15,Public,0.2492,1.09,1.59,-1.23,68.4203,Midwest,1.76,1.31,1.62,1.34,0.27,1.69,-0.05,1.7,8,10,-0.756600533275629,6.4,0.22883957624435425
0,1,"White, non-Hispanic",15,Public,-0.5668,-0.01,1.34,-0.34,62.7961,West,1.76,1.31,1.62,1.71,-0.33,-1.45,1.1,-2.59,8,9,-0.16422727436411,5.6,0.44402897357940674
0,0,"White, non-Hispanic",15,Public,-0.4043,0.71,-0.73,-0.83,56.8196,Midwest,-0.57,-1.33,-0.58,-1.31,-0.33,-0.89,-0.46,-1.05,6,6,-0.756600533275629,2.0,0.5502991080284119
0,1,"Asian, non-Hispanic",14,Public,1.6664,0.71,-0.64,-1.34,82.1876,South,1.76,0.5,0.1,1.69,0.31,-2.49,0.25,-0.62,10,10,-0.512408738098765,6.4,0.18177708983421326
0,1,"White, non-Hispanic",14,Catholic or other private,-0.1669,1.39,0.98,1.0,35.4592,South,0.0,-1.33,-0.29,-0.54,-0.33,-0.33,-0.17,-0.34,4,2,0.569894942027905,3.6,0.33344966173171997
0,1,"White, non-Hispanic",14,Public,0.8741,0.1,0.43,-0.13,63.9828,Northeast,1.19,1.31,-1.02,-1.01,2.15,1.13,1.42,0.49,6,8,-1.40903513600764,4.2,0.317037969827652
0,0,"More than one race, non-Hispanic",14,Public,1.7653,0.71,0.43,0.89,64.0005,South,0.03,0.27,1.34,0.49,1.52,0.66,1.83,2.03,8,10,-1.85748727641537,4.0,0.22732408344745636
0,1,"White, non-Hispanic",14,Public,0.2212,-0.66,-1.28,0.12,42.4595,West,-1.73,-0.07,-2.92,-2.46,-0.33,-0.89,-1.02,1.31,4,4,-0.912342516081333,2.4,0.6317874789237976
0,0,"Black/African-American, non-Hispanic",14,Public,-0.2359,-1.26,0.3,-4.0,59.4193,West,1.76,0.9,1.34,1.71,2.15,1.27,1.22,1.7,10,10,0.844490664519766,5.6,0.3850820064544678
0,0,"White, non-Hispanic",14,Public,-0.1056,-0.2,-0.39,-0.28,50.8492,South,0.6,-0.3,-0.17,-0.16,0.91,0.1,0.25,0.16,6,8,-1.01937539146557,3.6,0.4039195775985718
0,0,"White, non-Hispanic",15,Public,0.5039,1.01,-0.04,-0.33,62.9379,Northeast,0.03,-0.7,-0.17,0.19,0.91,-0.33,1.53,1.31,6,10,-0.756600533275629,6.4,0.24119722843170166
0,1,"Hispanic, race specified",14,Public,-0.5585,-2.7,0.32,0.14,48.3894,South,-0.57,-1.9,-0.17,-1.51,0.88,-0.89,-0.05,1.38,10,2,-2.10167907159224,2.0,0.5554620027542114
0,1,"White, non-Hispanic",14,Public,-1.0263,1.01,1.1,-0.16,51.1832,South,0.0,1.31,1.34,1.72,0.91,1.08,0.36,1.71,4,8,0.31435091045202,3.0,0.573596179485321
1,1,"White, non-Hispanic",15,Public,-0.2327,1.09,-0.39,0.22,45.9071,South,-1.73,-0.76,-0.17,0.19,-1.57,-1.45,-0.46,0.16,2,6,-0.278022348459499,1.2,0.7044824957847595
0,0,"Black/African-American, non-Hispanic",14,Public,0.5004,0.23,1.59,0.09,62.1171,South,-0.57,-0.3,0.1,0.19,2.15,0.1,0.69,0.94,10,10,-1.8389042134023,4.2,0.23498938977718353
0,1,"White, non-Hispanic",15,Catholic or other private,0.9758,1.39,1.26,1.38,64.483,Midwest,0.03,0.9,0.55,1.34,2.15,0.71,0.69,1.25,8,8,-2.10167907159224,5.6,0.134585902094841
0,0,"White, non-Hispanic",14,Public,0.0918,1.39,-0.12,-2.83,43.5332,Midwest,1.19,1.31,1.62,1.71,0.91,1.27,0.25,-0.28,6,10,1.52179369499357,2.8,0.5860373377799988
0,0,"Black/African-American, non-Hispanic",15,Public,-0.4882,-0.2,-0.39,0.69,49.9621,Midwest,-1.73,-0.7,-1.37,-1.31,-1.57,0.1,-0.05,0.5,8,4,-0.452347394278276,1.2,0.5919843912124634
0,0,"Black/African-American, non-Hispanic",14,Public,1.0445,0.71,1.04,-0.34,53.2257,Midwest,1.76,0.67,1.34,1.72,0.91,1.27,-0.05,0.99,10,10,-0.756600533275629,4.8,0.24875383079051971
0,0,"Hispanic, race specified",15,Catholic or other private,0.6011,0.96,1.26,0.7,60.0499,Midwest,0.03,0.34,0.1,0.19,-0.33,0.1,-1.33,-0.56,6,6,-1.77208067087066,4.2,0.21574066579341888
0,1,"Black/African-American, non-Hispanic",14,Public,-1.0012,0.16,1.59,-0.6,37.5996,Midwest,1.76,1.31,1.62,0.59,0.31,0.71,0.26,0.56,6,8,-1.18646961067029,3.6,0.4943273663520813
0,1,"Black/African-American, non-Hispanic",15,Public,0.1235,0.71,1.59,0.39,57.7151,South,1.76,-0.7,1.62,1.6,0.91,1.69,1.12,0.49,6,10,0.158608927646317,4.8,0.3435235321521759
0,0,"White, non-Hispanic",14,Public,-0.0405,-0.17,1.59,-2.33,61.4424,West,0.6,0.9,1.34,-0.54,0.91,1.27,0.25,0.16,8,10,-1.16484334083077,5.6,0.3195255696773529
0,0,"Asian, non-Hispanic",14,Public,1.9893,-0.58,-0.59,-1.32,75.9349,Northeast,0.6,-0.3,1.62,0.17,0.91,0.1,1.4,0.86,10,10,-1.07943673528606,5.6,0.2229655534029007
1,0,"White, non-Hispanic",14,Public,0.2,0.25,1.23,-0.34,48.2086,Midwest,0.0,1.31,0.55,0.96,-0.94,1.69,-0.46,-0.23,6,2,1.42504305912936,1.4,0.5883861184120178
0,0,"Asian, non-Hispanic",14,Public,-0.0708,0.71,1.26,-0.44,40.4265,West,1.76,0.9,1.62,1.71,0.91,0.1,1.83,1.27,8,8,-0.493825675085691,4.2,0.3886454701423645
0,0,"White, non-Hispanic",14,Public,0.4723,0.71,-0.39,-0.41,53.1437,South,-0.57,-0.7,-1.41,-0.29,0.91,0.1,-1.33,0.5,6,8,0.832669800217844,4.2,0.3198986053466797
0,1,"Asian, non-Hispanic",15,Public,0.5146,1.39,-0.04,0.1,74.3574,Northeast,0.6,-0.3,0.1,0.57,0.91,0.1,0.25,0.49,8,10,-2.10167907159224,5.6,0.21742179989814758
0,1,"Black/African-American, non-Hispanic",15,Public,-0.2012,-0.07,-1.96,0.47,24.4047,South,1.76,-0.93,-0.29,-0.09,2.15,-0.47,-0.05,-0.73,4,6,0.755572224245704,0.0,0.8907602429389954
0,0,"White, non-Hispanic",14,Catholic or other private,0.9721,0.41,0.75,1.33,49.394,Midwest,-0.57,-0.3,-2.09,-2.16,-0.3,-0.33,-0.17,0.09,6,10,-1.77208067087066,3.0,0.21985965967178345
0,0,"More than one race, non-Hispanic",14,Public,0.1161,-0.5,-2.02,-1.27,63.9246,West,-0.57,-0.93,0.1,-0.66,0.91,0.1,0.25,2.03,10,8,1.85139209571515,4.2,0.3707755506038666
1,0,"Black/African-American, non-Hispanic",15,Public,-0.3465,-1.35,1.34,1.3,27.1863,Midwest,0.6,-0.3,0.1,-0.16,0.91,0.1,0.25,-0.23,4,6,-1.67180999419758,0.0,0.7918269634246826
0,0,"Asian, non-Hispanic",14,Catholic or other private,1.2499,0.9,1.59,1.33,66.6764,Midwest,1.76,1.31,0.95,1.34,1.55,1.69,0.25,0.02,10,10,-1.77208067087066,6.4,0.12518875300884247
0,1,"Asian, non-Hispanic",14,Public,0.1395,-0.58,1.26,-2.09,64.1773,South,0.03,-0.13,-1.41,-0.71,0.91,1.27,0.8,0.93,10,10,0.58847800504098,5.6,0.29530423879623413
0,0,"More than one race, non-Hispanic",14,Public,-0.5106,-1.72,0.43,-0.66,30.2906,Northeast,-1.13,-0.13,-0.58,1.34,0.91,-0.33,-1.33,0.15,3,2,0.66557558101312,2.0,0.7623682618141174
0,1,"Asian, non-Hispanic",13,Public,0.9159,-0.96,-1.33,-0.8,78.1372,South,1.76,1.31,1.62,1.02,2.15,1.69,1.83,1.25,6,10,-0.16422727436411,6.4,0.29813891649246216
0,0,"White, non-Hispanic",14,Catholic or other private,0.666,0.23,0.98,1.08,54.0259,South,0.6,0.27,0.55,0.49,-0.33,-0.89,-0.05,0.16,10,8,-1.07943673528606,4.8,0.22848735749721527
0,0,"White, non-Hispanic",14,Catholic or other private,0.9837,1.39,1.0,1.53,78.8738,Northeast,1.76,-0.7,1.62,0.56,2.15,1.27,1.83,0.99,10,10,-2.10167907159224,5.6,0.11820020526647568
0,0,"More than one race, non-Hispanic",14,Public,0.8214,0.96,1.0,-0.24,79.6893,Midwest,1.19,-2.37,1.62,0.17,1.55,-1.03,1.83,-0.23,10,10,-1.18646961067029,6.4,0.12639568746089935
0,1,"Asian, non-Hispanic",14,Public,1.7508,1.09,0.7,-0.61,75.0764,Northeast,1.76,0.9,0.94,0.55,0.27,0.52,1.83,-1.49,10,8,-1.67180999419758,5.6,0.21944192051887512
0,0,"Black/African-American, non-Hispanic",14,Public,-0.9386,0.9,0.21,-0.34,34.1088,Midwest,-0.57,0.27,0.1,-0.27,-1.57,-0.33,-2.91,-0.67,6,4,1.42504305912936,2.0,0.6354023218154907
0,1,"White, non-Hispanic",15,Public,-0.2214,-0.58,-0.04,-2.09,49.5237,West,0.6,-0.3,0.1,-0.16,0.91,0.71,0.25,0.16,6,8,0.0799645208127539,3.6,0.6596870422363281
0,0,"White, non-Hispanic",14,Public,-0.0449,0.96,-1.08,0.22,47.3759,Northeast,0.0,-0.93,-0.17,0.19,-0.94,-0.89,-0.46,0.16,6,2,0.569894942027905,2.8,0.4149004817008972
0,1,"Black/African-American, non-Hispanic",14,Public,1.0786,-0.47,-1.03,-0.56,51.2629,West,0.03,1.31,0.77,-0.67,-0.33,0.66,1.1,0.15,8,10,0.318940948139888,3.6,0.4136291742324829
0,0,"White, non-Hispanic",14,Public,-0.4061,-0.2,-0.39,-2.61,55.9342,West,1.76,0.9,0.78,0.17,0.91,0.71,1.53,0.99,6,4,0.832669800217844,4.8,0.5388230681419373
0,1,"White, non-Hispanic",14,Catholic or other private,0.9771,-0.2,1.59,0.31,55.9377,South,0.6,1.31,1.62,0.86,0.91,0.71,1.09,1.71,8,8,-0.649567657891394,3.6,0.2675229012966156
0,1,"White, non-Hispanic",14,Public,-0.4468,-1.3,0.49,-0.34,57.3911,West,-1.16,0.27,-1.41,-1.01,0.27,0.28,0.25,0.16,2,2,-0.16422727436411,2.8,0.661713182926178
